-0.029869327	-0.031493474	-0.08008016	0.022718852	-0.022001503	0.018699521	0.06735923	0.027812602	0.03928652	0.024094105	-0.019635724	-0.080850124	-0.018470768	-0.015930684	0.043388586	-0.004772858
-0.02861394	-0.0109497495	-0.041226625	-0.036056295	-0.027389036	0.014843946	0.017266763	0.012847537	-0.02828229	-0.02106575	-0.036882415	0.014236519	-0.049253244	0.017788293	0.027797274	-0.03366743
0.060613304	0.043612875	0.007069567	-0.006463669	0.023403108	-0.008814763	-0.03672165	0.043221127	-0.039624795	-0.07595351	-0.016977904	0.05176718	-0.040542774	-0.05262723	0.06621713	-0.0013951748
0.02013185	0.020246617	-0.026732387	-0.059275456	0.0063796737	-0.034043204	-0.08478533	0.023513386	-0.014448085	0.029779825	-0.002421711	-0.0012614415	-0.023624167	0.018348249	0.05881495	-0.029991314
0.03567721	0.029282266	-0.049637742	-0.049100325	0.010977535	0.030488197	-0.022876568	-0.008975568	-0.0025988908	-0.043081895	0.040375028	0.041755103	-0.07480881	-0.009676644	0.062163386	0.0012100732
0.02007688	-0.037699696	-2.033345e-05	-0.006523112	0.032074578	0.043827392	0.009085785	-0.027672697	-0.028582186	-0.024197437	-0.012557361	-0.019260857	0.027525624	0.0063074934	0.008978461	0.02903569
0.020501584	0.023698175	0.10058041	-0.025898235	-0.015133272	-0.03167799	-0.018229079	0.048543196	-0.05876213	-0.06647693	0.08017501	-0.0021569626	0.026343584	-0.019094227	-0.025326492	-0.0950163
0.06307332	0.0011679764	-0.04795566	-0.06446244	-0.028232008	0.014008127	0.094301224	0.0037737414	0.029998627	-0.007999928	-0.04588636	-0.02416133	-0.020504957	-0.022834176	0.0139602255	-0.028719842
0.0047018155	0.034994267	0.005004632	-0.044875488	-0.03466464	-0.010848864	-0.08156498	0.064063005	-0.028334921	0.013721287	0.04433192	-0.0027744607	-0.002455459	-0.006742599	0.06297559	-0.05569945
-0.013525214	-0.00050988793	-0.026971102	-0.038589556	-0.05835822	0.025961125	-0.068139784	0.02351255	0.011902956	0.028861986	0.038075026	0.048882008	0.0014533725	0.006944142	0.033753768	0.0035697112
0.021200866	-0.07828167	0.109219566	0.057749867	0.02198191	-0.048478425	-0.11964815	-0.020763662	-0.030059319	-0.017287113	0.05653528	-0.026013862	0.08193878	0.015216273	-0.03695956	-0.024481284
-0.0048015574	-0.030387549	-0.07892085	-0.037665986	0.019442633	0.012865391	0.005962286	-0.019318933	0.034384966	0.012116216	-0.0027470505	-0.01753874	0.00085616496	-0.032438874	0.011024555	0.000423275
-0.03865523	-0.020454593	-0.03825574	0.033963062	0.030142814	-0.08214581	0.07251137	-0.027808616	0.044877615	0.010678152	-0.03208601	-0.08726753	-0.0046601747	-0.0006650451	0.018104503	-0.0071917432
0.014275193	0.0907996	-0.061999563	-0.08306657	-0.056662694	0.11605894	-0.01751446	-0.0026715668	0.0062343655	0.006821094	0.024417417	0.067811824	0.003273338	-0.024381397	-0.0033766467	-0.029424684
-0.009274773	-0.04560606	-0.14463206	-0.00030463107	0.06693615	0.013242791	0.059858777	-0.003994708	0.06378477	0.025477663	-0.107979015	-0.117921956	0.04551809	-0.03647315	-0.041887496	0.08050371
-0.0071302555	0.04671577	-0.02700814	0.020863555	0.034092817	-0.029248098	-0.022689931	0.029025404	0.009044984	-0.039459094	0.017231299	0.0067430483	0.022342425	-0.002876405	0.03260444	-0.015603781
0.0040013604	0.015446791	0.081787065	0.014700437	-0.03533315	-0.04420308	-0.13615724	-0.03701891	-0.033599824	0.004714598	0.06136201	0.066478774	-0.008520786	0.060431477	-0.06818193	-0.038400594
-0.010010423	-0.043506622	0.004902675	0.068712085	0.007143009	-0.004243191	-0.10107117	-0.027668452	0.09644266	0.06996636	-0.0035837702	-0.059671734	0.04314118	0.048238404	0.041824277	-0.023299683
0.012478586	0.016019242	0.097419776	0.075140156	0.07072922	-0.020671753	0.006697681	0.00652382	-0.06458825	0.007859768	0.086396515	0.04124988	0.037699945	0.0717957	-0.05674552	-0.014427279
-0.0062982556	0.04457313	0.06151985	-0.028949464	0.002029717	-0.040785607	-0.08437909	-0.0412828	-0.028956763	0.0020510827	0.0650841	0.07782351	0.015450248	0.004122932	-0.03345431	-0.03270345
-0.022228457	-0.04133282	-0.13976505	-0.008205954	-0.024574248	0.044994667	0.2526447	-0.05204604	0.052339267	0.046071775	-0.08947502	-0.17679727	-0.008908703	0.023139983	-0.02765936	0.04456074
0.079543255	0.013673075	0.0015047314	-0.03945586	-0.067914955	0.052699935	-0.004539876	0.053397316	-0.007522677	-0.026943255	-0.003607075	0.06949208	-0.028316949	-0.061406486	0.03655695	0.024829214
0.012327014	0.12135496	-0.0055833	-0.07382728	-0.06118604	0.11591114	-0.026916636	0.03429356	-0.034548454	-0.020142904	0.014476931	0.07554398	-0.028190427	-0.039721996	0.05858965	-0.018627873
-0.0112944655	-0.034514114	-0.08272992	0.058244824	-0.03537389	-0.017427586	0.014269044	-0.02108601	0.026506035	0.03741071	-0.008270093	-0.09437734	-0.009650377	0.030862471	0.008056853	0.0069247507
0.04612576	0.011859489	-0.09393936	-0.013983764	-0.044444006	-0.023173397	0.08682682	-0.051344804	0.06556667	-0.012987666	-0.095510386	-0.07934859	0.008032294	0.008748725	-0.008463673	-0.0070741936
-0.000642339	-0.013952426	0.0063373432	-0.06938165	-0.013535272	0.05088807	0.028833896	-0.0008099862	0.024341563	0.038036183	0.018759744	-0.046039343	-0.0072689625	-0.077355534	0.026195224	0.018119313
