0.19661203	-0.1525169	-0.113663	0.31598538	-0.2227155	-0.24650452	0.1680375	0.27722114	0.12796547	0.10132534	-0.19369406	0.18714829	0.23643668	0.20493938	-0.119402416	0.2994464
-0.14309588	-0.246308	-0.64650375	0.087340154	0.72221434	-0.10157996	0.012371162	0.1934231	-0.011637118	0.39430627	-0.1133995	-0.043700967	0.05812321	-0.1276879	0.18840908	0.1973185
-0.27890974	-0.44469345	-0.37861645	0.014381213	0.33536914	0.0520589	0.06354875	0.098578565	0.14125612	0.10139486	-0.2494919	0.05992114	0.0039687837	-0.26518345	-0.14497618	0.050976396
0.22548772	-0.2770181	-0.4548628	-0.2097327	0.48783252	0.09324976	0.12113834	0.08230306	0.024517275	0.56349325	-0.26558262	-0.06024772	0.0018590627	-0.0310129	-0.17258948	0.2839085
-0.6004086	-0.36343563	-0.18244061	0.07362875	0.62190866	-0.24766164	0.19496633	-0.11924612	0.10777767	0.054814715	-0.30085343	0.201776	0.124151684	-0.2586156	0.14254062	0.4746459
-0.18014589	-0.0043007163	-0.40755132	0.16292156	-0.510621	-0.23222317	0.22552411	-0.014159151	0.056499798	0.0031609526	-0.23502553	0.27521035	0.32054427	0.7184394	-0.5077008	0.37187472
-0.20379207	-0.17423825	0.29036665	0.49053767	0.14071721	0.14949468	0.1377023	0.04077557	0.22354807	0.3626561	-0.5169732	0.36282843	0.24993306	-0.28646636	0.23459744	0.36521932
-0.33286762	0.10019258	-0.49621165	0.17003183	0.51339954	0.2508535	0.2768535	0.1250235	0.19534197	0.06513128	-0.43215337	0.1762006	-0.09481448	-0.58334994	-0.14902976	0.283415
0.31957135	-0.19591647	-0.24715507	0.16243073	0.16744089	0.0016863473	0.22575185	0.17719506	-0.18603308	-0.39184636	0.11771392	0.5135089	0.3603771	0.2664107	-0.13720107	0.22736293
-0.60692495	-0.68701345	-0.46343327	0.13266094	0.3445332	0.21994713	0.4404732	-0.18557493	0.12631452	0.09309084	0.023644293	0.1957051	0.2971958	-0.3255654	0.11447108	-0.2583079
0.09774908	0.118122265	-0.18556732	0.16774724	0.5865838	-0.070639476	-0.013837296	-0.28133962	0.08874959	-0.08812487	-0.45620582	0.31470028	0.14398499	-0.20303062	-0.03732108	0.035403736
0.095578164	-0.22903784	-0.5116488	0.12805553	-0.28050944	0.2439516	-0.18638636	-0.25694802	0.52632403	0.21284646	-0.23497376	0.29311258	0.15623526	0.32232562	0.048074085	-0.16683267
-0.095041506	-0.47999194	-0.16888589	0.13292247	0.27566463	0.7596304	0.38215443	0.062604606	0.35843298	0.15851787	-0.2822384	-0.3601966	-0.08823698	-0.28294462	-0.8751017	0.40456954
0.20784001	0.06757021	-0.34818155	-0.10299021	0.42230192	-0.420886	0.096628085	-0.06982593	0.07463391	-0.045169514	-0.74096346	0.124665774	0.15950362	-0.40623355	-0.45952934	-0.049502976
-0.40862757	0.05864729	-0.38357636	0.271404	0.46880978	0.026665082	0.25929034	-0.055688538	0.16263911	0.16858733	-0.06793432	0.15063372	0.10523585	0.044257432	-0.15086615	0.1624678
-0.3434674	-0.59694475	-0.6690182	0.029009396	-0.23390663	-0.18232407	-0.116528586	-0.3438741	0.0064174444	0.035610255	-0.06803963	0.13198482	0.34584683	-0.0261187	-0.19576538	-0.09271395
0.14921974	-0.18021786	-0.15366349	0.13312052	-0.036040474	0.540161	0.01670583	0.5358878	0.40112913	0.6923201	-0.2998432	-0.26330426	0.36654955	0.5572135	0.6526069	0.044181567
-0.108808	-0.75089824	-0.32453614	-0.55721384	0.6808664	-0.40566218	-0.01327785	0.09070867	0.13857955	0.024678411	0.26360497	0.44381994	0.200168	-0.31467992	-0.57366717	0.3555929
-0.24540126	-0.027459018	-0.6650231	0.047124825	0.23915273	-0.1271911	0.5632555	-0.18234986	0.7601078	-0.06718594	-0.059094235	0.009183979	0.13658266	0.58503616	0.0355152	-0.143105
0.27557808	-0.19806804	-0.104059346	0.06729947	0.025386382	-0.021862024	0.19154923	0.48655954	0.10253331	0.19427067	-0.19849095	0.024596477	0.07727133	-0.009732208	-0.5508375	0.010604735
0.055415194	-0.29273623	-0.45115677	-0.23290727	0.5465112	0.17477213	-0.029560698	-0.045817044	0.14298911	0.26723257	0.15128294	0.22330578	0.41362983	-0.07378398	-0.068014346	-0.026567183
-0.09636721	0.1912841	-0.7599574	-0.06374684	0.34062663	0.2999884	0.3107863	0.3324438	0.45581865	0.24782015	0.16232929	-0.084401	0.24803075	0.21402399	0.47608727	0.18200192
-0.4718141	-0.29201242	-0.36133492	0.37072957	0.7055169	-0.20321743	-0.21509139	0.10805647	0.0714338	0.021207768	-0.19242127	0.2315185	0.070484236	-0.50154644	0.08797997	-0.07279594
0.1884641	-0.46661428	-0.30873528	-0.35396567	0.19243462	-0.34836265	-0.012273013	0.24234687	0.37706795	0.22316603	-0.35596567	-0.28791466	0.035159077	-0.45943812	-0.6669514	0.12766439
-0.12700514	0.07520126	0.16142982	0.13475583	0.059670866	-0.20104203	-0.04076466	0.29941097	0.3571324	0.57473	-0.41807657	0.025796942	0.43012094	1.0192357	-0.45972538	-0.04273365
-0.39269736	-0.37333748	-0.121682495	0.3449935	0.48672035	-0.09808002	0.25775525	-0.11104348	0.16621724	0.41978374	-0.17831074	0.16913156	0.58140254	-0.27484262	0.5532957	-0.3132553
-0.4775146	-0.539755	-0.47407126	-0.05324791	0.99517876	0.016963547	0.02536013	-0.031765472	0.17233658	0.28328183	-0.13838519	0.6463118	0.061917033	0.2680871	-0.14621226	-0.30517942
